id,smiles,IC50,pIC50,MolecularWeight,LogP,HydrogenBondDonors,HydrogenBondAcceptors,TopologicalPolarSurfaceArea,NumberofRotatableBonds,NumberofValenceElectrons,NumberofAromaticRings,Fractionofsp3Carbons,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusofGyration,InertialShapeFactor,SpherocityIndex
92,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)\C=C\C1=C(F)C=C(Cl)C=C1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.056,7.252,551.059,2.3739,4,5,133.47,13,208,1,0.518518519,0.520490908,0.979759977,0.200175892,0.945324906,3890.250559,18371.59664,19434.16123,6.150822483,0.000242998,0.323277594
93,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)C1=NOC(C)=C1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)\C=C\C(=O)OCC1=CC=CC=C1,0.03,7.523,680.803,2.08362,5,9,197.83,17,266,2,0.514285714,0.449278266,0.971366611,0.237585577,0.863676287,7439.995217,27046.03336,31315.01209,6.951694092,0.000116086,0.20841343
94,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,6.8288,5.166,707.979,3.6222,4,7,170.85,13,278,0,0.861111111,0.299483565,0.939469266,0.342633183,0.767296612,6404.360683,14341.99749,18691.59497,5.277545638,0.000119808,0.181979749
96,OCCSC1=C(SCCO)C(=O)C2=CC=CC=C2C1=O,17.93,4.746,310.396,1.7282,2,6,74.6,6,106,1,0.285714286,0.17281802,0.872297561,0.488975423,0.670072302,1707.043879,2339.264446,3491.062738,3.484471303,0.000392534,0.15694331
99,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)C1=O)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,15.2,4.818,460.439,-1.8704,6,10,198.69,2,176,1,0.454545455,0.368183786,0.955196908,0.295971057,0.956909157,1873.364696,6056.807879,6329.553681,3.935088874,0.000510797,0.351654477
100,COC1=C2C=C(NC2=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,0.0072,8.145,472.542,0.8934,5,6,149.62,11,184,2,0.5,0.424220748,0.967503055,0.252859324,0.868600411,3178.559913,10918.71321,12570.46747,5.311998033,0.000273269,0.213074001
101,CC(=O)O[Hg]C1=CC=CC=C1,0.205,6.688,336.74,0.8725,0,2,26.3,2,54,1,0.125,0.73049628,0.995010515,0.099770111,0.902202315,167.7480375,1516.91389,1681.345596,2.235605604,0.005378318,0.017238731
102,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1,42,4.377,461.556,5.857,1,3,41.03,7,176,4,0.321428571,0.645026154,0.990605767,0.136748729,0.906106084,2152.846201,14264.90074,15743.08019,5.902505582,0.000420888,0.136678138
103,CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C(N3)C=C3N=C(C=C4N=C(C=C1N2)C(C=C)=C4C)C(C=C)=C3C,23,4.638,562.67,7.19944,4,4,131.96,8,214,3,0.235294118,0.237445514,0.90673223,0.421706846,0.649302666,5116.457459,7877.817261,12132.73513,4.725290651,0.000126905,0.128232386
104,CCC(C)SSC1=NC=CN1,7.4767,5.126,188.321,2.9485,1,3,28.68,4,62,1,0.571428571,0.255945412,0.926119597,0.377230024,0.799502524,390.2488703,827.0947077,1034.51169,2.445152009,0.002048699,0.258144787
105,CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Cl)C=C1,85,4.071,463.796,5.93862,1,4,50.16,4,156,3,0.272727273,0.367414463,0.956437637,0.291936718,0.777043874,3030.956844,8067.455394,10382.23923,4.812217267,0.000256369,0.149205025
106,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,13.7,4.863,720.962,5.9052,4,9,145.78,17,268,4,0.432432432,0.540138457,0.98222694,0.187697201,0.898734947,5652.175249,27063.84218,30113.26339,6.601001919,0.000159007,0.146580935
107,CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1,20.31,4.692,348.443,2.1207,1,5,67.87,9,138,1,0.578947368,0.77334016,0.996602019,0.082367563,0.946785077,976.2462151,11221.59398,11852.31395,5.87459677,0.000969822,0.076583975
108,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)C1=NOC(C)=C1)C(C)C)CC1=CC=C(F)C=C1,68,4.167,598.672,2.82492,3,8,156.7,15,232,2,0.483870968,0.252581424,0.920990771,0.389584393,0.715781643,5429.5182,9975.629234,13936.69332,4.950330636,0.000131832,0.160055439
110,COCCN1C(C)=[N+](CC2=NC=CN=C2)C2=C1C(=O)C1=CC=CC=C1C2=O,13.6,4.866,363.397,1.34412,0,6,77.96,5,136,3,0.25,0.150203024,0.835147055,0.550026723,0.618018545,2609.620174,2932.209649,4744.53343,3.762056051,0.000236823,0.315332268
111,ClC1=CC=C(C(CN2C=CN=C2)OCC2=CSC3=C(Cl)C=CC=C23)C(Cl)=C1,76,4.119,437.779,7.0161,0,4,27.05,6,138,4,0.15,0.54241628,0.981750214,0.190174966,0.97214099,1384.203025,7075.802479,7278.576412,4.239750881,0.000702311,0.391842804
112,CC(C)=CC[C@@H](O)C1=CC(=O)C2=C(O)C=CC(O)=C2C1=O,10.75,4.969,288.299,2.1204,3,5,94.83,3,110,1,0.25,0.466430155,0.973670493,0.227960021,0.887335738,877.5143171,3415.7297,3849.421987,3.757913202,0.001011192,0.21829314
113,COC1=C(C)C2=NC(=CC(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]3C[C@]3(NC4=O)C(=O)NS(=O)(=O)C3CC3)=C2C=C1)C1=NC(=CS1)C(C)C,23.8467,4.623,749.956,5.25412,2,10,156.89,8,278,3,0.552631579,0.341568494,0.951396741,0.307967923,0.822248317,7805.184793,20839.18353,25344.1486,5.999538006,0.000105346,0.208026837
114,FC(F)(F)C1=CC(=CC(NC(=O)C2=CN=C(Cl)N=C2C(F)(F)F)=C1)C(F)(F)F,28.85,4.54,437.649,5.4387,1,3,54.88,2,152,2,0.214285714,0.43395327,0.968290316,0.249827667,0.93252349,2097.005987,7827.425074,8393.810087,4.574713681,0.000444693,0.251791596
115,CC1=C(SC(=N1)C1=CN=CC=C1)C(=O)NC1=CC=CC=C1C1=CN2C(CN3CCOCC3)=CSC2=N1,85,4.071,516.652,4.97422,1,9,84.65,6,182,5,0.230769231,0.270201311,0.931235664,0.364417534,0.852940274,4003.009162,9369.274016,10984.67771,4.855092338,0.000213075,0.283179423
116,CC1=C(CCC(O)=O)C(C)=C(N1)C=C1C(=O)NC2=C1C=CC(=C2)C1=CC=CC=C1,24.97,4.603,386.451,4.80844,3,2,82.19,5,146,3,0.166666667,0.784017481,0.99693106,0.078284494,0.960685067,864.5597266,10609.63137,11043.81835,5.397625923,0.001111184,0.075457834
117,CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC=CC(=C3)C(=O)NC3=C(C)C=CC(=C3)C(=O)NC3=C4C(C=C(C=C4S(O)(=O)=O)S(O)(=O)=O)=C(C=C3)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC1=C2C(C=C(C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=C1)S(O)(=O)=O,6.4,5.194,1297.302,6.74324,12,17,483.75,16,448,8,0.039215686,0.816196538,0.99780073,0.06628501,0.992560028,11534.59348,172720.4453,174015.1129,11.75086325,8.61E-05,0.1274073
118,BrC1=C(Br)C(Br)=C(Br)C2=NNN=C12,20.49,4.688,434.711,4.0079,1,2,41.57,0,68,2,0,0.288694921,0.922319037,0.386429287,0.613570713,1476.07714,2343.708758,3819.785898,2.964279808,0.000415677,3.36E-14
119,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,22.004,4.657,679.863,2.4459,4,8,179.56,13,268,1,0.722222222,0.218727439,0.910030527,0.414541241,0.88954831,6736.644918,14455.91054,16250.8437,5.247614614,0.000132046,0.448871715
120,O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=C2C=C(C=C(O)C(O)=C2C(=O)C(O)=C1)[C@H]1OC2=CC(O)=CC(O)=C2C[C@H]1O,14.951,4.825,564.499,2.165,9,12,217.6,2,212,2,0.206896552,0.259226402,0.922211964,0.386684748,0.699909315,5448.679465,9862.249633,14090.7535,5.103163773,0.000128455,0.169321287
121,CC[Hg]SC1=CC=CC=C1C(O)=O,0.305,6.516,382.834,2.9126,1,2,37.3,4,66,1,0.222222222,0.214930939,0.906079496,0.423107488,0.931090696,738.9618756,1626.160128,1746.510984,2.31732487,0.001259998,0.393303295
122,O=C1SN(C(=O)N1CC1=CC=CC=C1)C1=CC=CC2=CC=CC=C12,1.41,5.851,334.4,3.2622,0,5,44,3,118,4,0.052631579,0.327579633,0.947482593,0.319807342,0.783269912,1311.534142,3212.200278,4101.013238,3.591079887,0.000597217,0.13813083
125,CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1CCNC1=O)C(=O)C(=O)NC1CC1,0.045,7.347,486.569,1.1862,4,6,142.7,12,190,1,0.56,0.264770587,0.926131755,0.377200177,0.723612676,3484.891747,6685.341101,9238.83912,4.465963501,0.000207643,0.1728
126,O=C[C@H](CC1CCNC1=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1,0.042,7.377,437.496,1.734,3,5,113.6,10,168,2,0.333333333,0.608914122,0.987971889,0.154633585,0.94415459,1667.85008,10183.48184,10785.8204,5.086380615,0.000566091,0.174299358
127,CC(C)C[C@H](NC(=O)OC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,0.012,7.921,585.702,1.5793,5,7,171.8,15,230,1,0.6,0.367788157,0.957212825,0.289384877,0.83402553,4572.813215,13179.13708,15801.83891,5.352016388,0.000182388,0.204830274
128,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,16.66,4.778,354.367,-1.4367,4,10,171.37,8,138,2,0.571428571,0.137626638,0.849193245,0.528082221,0.701157185,2054.907934,2728.388509,3891.265135,3.498502055,0.000341211,0.317848228
129,COC1=C(O)C=CC(=C1)C(=S)N1CCOCC1,2.96,5.529,253.323,1.4085,1,4,41.93,2,92,1,0.416666667,0.297354435,0.937933058,0.346816347,0.743986303,842.8339058,1808.037273,2430.202366,3.166834965,0.00088272,0.247172761
130,CN1N=C(N=C2C(=O)N(C)C(=O)N=C12)C1=CC=C(C=C1)C(F)(F)F,1.33,5.876,337.261,1.0596,0,7,82.67,1,124,1,0.214285714,0.683935364,0.992837521,0.119472413,0.896716257,762.2546954,5721.205091,6380.173266,4.367005732,0.0011764,0.026767588
131,COC(=O)CC[C@H](NC(=O)[C@H](CC(=O)OC)NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)OC)C(=O)CF,2.4625,5.609,668.672,0.0098,4,12,221.6,19,260,1,0.533333333,0.427530053,0.967970841,0.251062644,0.879328608,5011.993742,17554.14273,19963.12024,5.639262742,0.000175445,0.197439487
132,CC(NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CF,12.445,4.905,386.423,2.5674,2,4,84.5,9,148,2,0.285714286,0.512513392,0.979079792,0.203476684,0.926360951,1433.669868,6527.01702,7045.868045,4.406502486,0.000646147,0.22231393
135,OC1=C(C=NN2C(NC3=CC=CC=C3C2=O)C2=C(O)C=CC(Cl)=C2)C=C(Cl)C=C1,10,5,428.275,5.0052,3,5,85.16,3,146,3,0.047619048,0.229208819,0.915829753,0.40156676,0.837309292,2775.862197,5787.967137,6912.579609,4.250683201,0.000301639,0.238245705
136,COC1=CC(C=NN2C(NC3=CC=CC=C3C2=O)C2=C(O)C=CC(OC)=C2)=C(O)C=C1,6.5,5.187,419.437,3.7156,3,7,103.62,5,158,3,0.130434783,0.277764272,0.933844636,0.357678901,0.838807855,2557.913241,5998.670082,7151.42335,4.327251842,0.000327927,0.306931004
137,CC(=O)OCC1OC(S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,7.255,5.139,364.372,-0.0007,1,10,114.43,5,136,0,0.714285714,0.184955013,0.894113172,0.447841083,0.8283582,1818.689587,3363.975504,4061.015519,3.561516572,0.00045547,0.503178293
138,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC1=CC=CC=C1)C(=O)CCl,1.1,5.959,351.855,2.69252,1,3,63.24,7,122,2,0.235294118,0.251241063,0.924424691,0.381364642,0.857056946,1371.337062,3081.863987,3595.868396,3.382018477,0.000624979,0.449505413
139,OC1=CC=C2C=CC=CC2=C1SSC1=C(O)C=CC2=CC=CC=C12,0.29,6.538,350.464,6.2036,2,4,40.46,3,118,4,0,0.092445212,0.790001618,0.613104758,0.699885676,1739.496475,1985.710681,2837.192915,3.05981132,0.00040235,0.449796219
140,NC1=NC2=C(NC=N2)C(=S)N1,13.5,4.87,167.197,0.59769,3,4,83.38,0,56,2,0,0.253735637,0.88546166,0.464712436,0.535287564,403.7575311,465.0755361,868.8330671,2.279575236,0.001325765,1.07E-13
141,CC1(C)[C@@H](N2[C@@H]([C@H](NC(=O)COC3=CC=CC=C3)C2=O)S1(=O)=O)C(=O)OCC1=CC=CC=C1,0.9,6.046,472.519,1.0375,1,7,119.08,7,174,2,0.347826087,0.452152387,0.97161804,0.236555244,0.893294279,2185.795508,8254.133747,9240.105907,4.563397489,0.000408682,0.179943868
142,CO[C@]1(NC(=O)CC2=CC=CC=C2)[C@@H]2N([C@@H](C(=O)OCC3=CC=C(C=C3)[N+]([O-])=O)C(C)(C)[S@]2=O)C1=O,2.1,5.678,515.544,1.4174,1,8,145.15,8,190,2,0.375,0.35314935,0.953973937,0.299889526,0.863172866,2902.029069,8352.918421,9676.993744,4.505644134,0.000297438,0.26991043
143,S=C=NCCC1=CC=CC=C1,10.13,4.994,163.245,2.3319,0,2,12.36,3,56,1,0.222222222,0.741728448,0.995344379,0.096382404,0.986214557,161.8215939,1655.808582,1678.953702,3.272555597,0.006094456,0.214509582
144,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(O)=C(O)C=C2O1,5.8,5.237,286.239,2.2824,4,6,111.13,1,106,3,0,0.611633132,0.988292288,0.152572454,0.855141627,641.7369647,3596.822217,4206.112885,3.840714224,0.001332542,0.022488367
145,O[C@@H]1[C@H](OC2=CC(O)=CC(O)=C2C1=O)C1=CC(O)=C(O)C(O)=C1,32.63,4.486,320.253,0.8919,6,8,147.68,1,120,2,0.133333333,0.488073745,0.97650199,0.215508384,0.883170794,983.8406913,4031.858745,4565.208422,3.867601594,0.000897677,0.211623352
146,OC1=C(O)C=C(C=C1)C1=C(O)C(=O)C2=C(O)C(O)=C(O)C=C2O1,73.12,4.136,318.237,1.6936,6,8,151.59,1,118,3,0,0.572991998,0.98527735,0.170963571,0.858964385,824.9604323,4144.810649,4825.357979,3.922967838,0.001041219,0.069378803
147,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,11.6775,4.933,318.237,1.6936,6,8,151.59,1,118,3,0,0.502953182,0.978251888,0.20742045,0.837385185,966.9452346,3903.692306,4661.764232,3.869998847,0.000866011,0.086682905
148,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,8,5.097,303.141,3.6057,1,3,63.6,6,102,1,0.230769231,0.529199193,0.981180189,0.193094371,0.865031724,810.9240609,3632.80937,4199.625596,3.775756157,0.001066723,0.11941899
149,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,21.53,4.667,875.106,5.6014,3,14,170.06,8,350,0,0.8125,0.410733317,0.965310228,0.261105657,0.850819872,9410.538037,30664.49369,36041.11128,6.594669848,9.04E-05,0.203258263
150,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,47.63,4.322,1270.291,-3.902,16,23,510.14,18,484,4,0.482142857,0.631188946,0.989642638,0.143552948,0.930291906,13489.39097,87417.71882,93968.05264,8.75813503,6.90E-05,0.116052097
151,CC1=CN=C(C=N1)C(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC1=NC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)NS(=O)(=O)C1CC1,58.89,4.23,765.893,3.63692,3,10,189.65,7,286,4,0.425,0.206689342,0.88536096,0.464904259,0.626402146,13235.26063,17832.90965,28468.78762,6.234394386,4.73E-05,0.155482773
152,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)[C@@H]1CC[C@H](N1C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C=C1,75.49,4.122,894.127,7.6871,4,9,178.72,13,350,3,0.52,0.672329803,0.992216099,0.124527957,0.908607159,7707.225825,56235.08766,61891.53047,8.38849653,0.00011789,0.071026803
153,CC(C)(C)NC(=O)[C@H](N(C(=O)C1=CC=CO1)C1=CC=C(C=C1)C(C)(C)C)C1=CN=CC=C1,11.7365,4.93,433.552,5.2749,1,4,75.44,5,168,3,0.346153846,0.159162025,0.857201086,0.514981842,0.65386464,3192.598456,4053.593872,6199.43888,3.937812223,0.000204806,0.261292138
154,ClC1=CN=CC(OC(=O)C2=C3CCNC3=CC=C2)=C1,0.32,6.495,274.707,2.9222,1,4,51.22,2,96,2,0.142857143,0.552359707,0.983457653,0.181138194,0.875838586,665.1214667,3215.992338,3671.900722,3.707748766,0.00131681,0.084351254
155,OC[C@H]1OC(S)[C@H](O)[C@@H](O)[C@@H]1O,7.53,5.123,196.224,-2.2839,5,6,90.15,1,72,0,1,0.227987053,0.883433299,0.46855694,0.573494958,574.9335902,703.695725,1227.03036,2.526794843,0.000997498,0.213472862
156,CCOC(=O)C1=CC=C(C=C1)N1NC(=O)\C(=C\C2=CC=C(O2)[N+]([O-])=O)C1=O,17.38,4.76,371.305,1.8259,1,7,131.99,5,138,2,0.117647059,0.47473473,0.974296835,0.225268012,0.786876743,1849.358414,6459.936833,8209.591772,4.716393095,0.000425486,0.03023311
157,COC1=CC=C2C(O[C@@H]3C[C@@H]4N(C3)C(=O)[C@H](CCCCC\C=C/[C@@H]3C[C@]3(NC4=O)C(O)=O)NC(=O)OC3CCCC3)=CC(=NC2=C1)C1=CSC(NC(C)C)=N1,20.77,4.683,774.941,6.0527,4,11,181.31,9,294,3,0.55,0.228325358,0.915198175,0.403004095,0.858237382,11420.99564,24322.14838,28339.65157,6.430154492,7.51E-05,0.315118279
158,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,7.9,5.102,273.244,2.54542,2,5,100.67,3,102,2,0.071428571,0.413178182,0.965483553,0.260464027,0.805781774,874.2220295,2704.527706,3356.402186,3.562358925,0.000921713,0.140660094
159,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,19.2,4.717,776.872,4.5573,3,4,92.78,5,128,2,0.133333333,0.230435999,0.912047552,0.410084459,0.949436602,5145.236965,11912.36632,12546.77384,4.365040039,0.000184527,0.224003501
160,ClC1=CN=CC(OC(=O)C2=C3C=CNC3=CC=C2)=C1,1.8933,5.723,272.691,3.4355,1,3,54.98,2,94,3,0,0.589964832,0.986701038,0.16254557,0.871906091,624.6315955,3350.568657,3842.809096,3.786148925,0.001395873,0.045946151
161,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)=C1,73.822,4.132,302.238,1.988,5,7,131.36,1,112,3,0,0.532959246,0.981499312,0.191465666,0.841980546,818.9025388,3601.167878,4277.020291,3.793127741,0.001028182,0.074923493
163,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)C1=CC2=CC=CC=C2C=C1,0.453,6.344,447.535,2.1463,2,4,95.58,6,172,2,0.461538462,0.308761236,0.942894241,0.333092255,0.802706246,2386.124728,5750.230442,7163.555126,4.134432841,0.000336406,0.238496774
164,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC2=CC=CC=C2C=C1,0.0521,7.283,477.561,1.9115,2,5,104.81,8,184,2,0.481481481,0.315619405,0.944053175,0.329793272,0.77022838,3117.233278,7280.26233,9452.082679,4.558754635,0.000247087,0.181690758
165,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)CCC1=CC=CC(F)=C1,0.0165,7.783,443.519,1.4512,2,4,95.58,8,172,1,0.583333333,0.22693932,0.911349283,0.411633921,0.729979791,3190.444983,5657.843643,7750.685315,4.325830606,0.000228802,0.233947297
166,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC(F)=CC(F)=C1,0.0185,7.733,463.481,1.0365,2,5,104.81,8,178,1,0.565217391,0.153458642,0.855074703,0.518504824,0.66458138,3862.653982,4950.866018,7449.600853,4.188620165,0.000172053,0.242604247
167,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC=C(F)C(F)=C1,0.0132,7.879,463.481,1.0365,2,5,104.81,8,178,1,0.565217391,0.206886437,0.904121501,0.427275452,0.765569825,3015.286063,5402.631991,7057.007492,4.085858466,0.000253896,0.281878081
168,COC1=CC=C(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)C3(C)C)C=C1OC,0.0145,7.839,487.553,0.7755,2,7,123.27,10,190,1,0.6,0.126684491,0.85085068,0.525407575,0.78872586,3989.534767,5988.968169,7593.218977,4.245034717,0.000197699,0.424942519
169,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC=C(C=C1)C(F)(F)F,0.0433,7.364,495.498,1.7771,2,5,104.81,8,190,1,0.583333333,0.46328711,0.972669951,0.23219209,0.935996295,2717.829963,10955.9235,11705.09281,5.060576411,0.000344391,0.281520391
170,COC1=CC=C(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)C3(C)C)C=C1F,0.0372,7.429,475.517,0.906,2,6,114.04,9,184,1,0.583333333,0.212360499,0.907960495,0.419055771,0.797891524,3033.180864,5775.243945,7238.131716,4.107645004,0.000263054,0.288712055
171,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC=C(OC(F)(F)F)C=C1,0.0152,7.818,511.497,1.6569,2,6,114.04,9,196,1,0.583333333,0.314082228,0.943969525,0.33003263,0.887290645,2775.417633,7461.692809,8409.524943,4.269369037,0.000319696,0.310443857
172,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC=C(Cl)C(Br)=C1,0.0508,7.294,540.842,2.1742,2,5,104.81,8,178,1,0.565217391,0.259878423,0.927145171,0.374702324,0.879163095,3003.942067,7048.141517,8016.876006,4.087110414,0.00029267,0.302354242
173,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=C(Cl)C=C(Br)C=C1,0.0133,7.876,540.842,2.1742,2,5,104.81,8,178,1,0.565217391,0.328188472,0.948009388,0.318242361,0.804900553,3465.077598,8763.895736,10888.1721,4.622925553,0.000232289,0.234037125
174,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC=C(Cl)C=C1,0.019,7.721,461.946,1.4117,2,5,104.81,8,172,1,0.565217391,0.167416978,0.874162539,0.485633457,0.701217242,4061.54216,5864.553501,8363.390329,4.449284194,0.000172648,0.260350956
175,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=CC=C(Cl)C(Cl)=C1,0.0124,7.907,496.391,2.0651,2,5,104.81,8,178,1,0.565217391,0.337785499,0.950379305,0.311093517,0.807528505,2980.704082,7737.234568,9581.37641,4.52182494,0.000270919,0.235947795
176,CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COC1=C(Cl)C=C(Cl)C=C1,0.013,7.886,496.391,2.0651,2,5,104.81,8,178,1,0.565217391,0.18877143,0.888369555,0.459129103,0.701048326,3776.416021,5766.243326,8225.172382,4.230486067,0.000185639,0.231125231
177,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)C1=CN=CC=C1,0.7485,6.126,398.463,0.5322,2,5,108.47,6,154,1,0.571428571,0.347609472,0.952782541,0.303653468,0.854776733,1697.789678,4779.234443,5591.207922,3.891462305,0.000503464,0.239139407
178,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)C1=CC2=CC=CC=C2N1,0.1531,6.815,436.512,1.6185,3,4,111.37,6,168,2,0.5,0.231565264,0.916569313,0.399875848,0.799308781,2406.585034,4810.504456,6018.330554,3.893639804,0.000332134,0.307802879
179,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)C1=NN2C=CC=CC2=C1,0.2988,6.525,437.5,0.7849,2,6,112.88,6,168,2,0.52173913,0.271345305,0.930075889,0.367367447,0.91300078,2745.216246,6822.55489,7472.671476,4.413025216,0.000332579,0.335037245
